Run 1092:1702991970956824
Run 1093:1702991971157254
Run 1094:1702991971357231
Run 1095:1702991971557238
Run 1096:1702991971757262
Run 1097:1702991971957041
Run 1098:1702991972157261
Run 1099:1702991972357015
Run 1100:1702991972557236
Run 1101:1702991972756826
Run 1102:1702991972957231
Run 1103:1702991973157234
Run 1104:1702991973357230
Run 1105:1702991973557235
Run 1106:1702991973757266
Run 1107:1702991973957232
Run 1108:1702991974157231
Run 1109:1702991974357241
Run 1110:1702991974556838
Run 1111:1702991974757317
Run 1112:1702991974957236
Run 1113:1702991975157232
Run 1114:1702991975356761
Run 1115:1702991975557273
Run 1116:1702991975757254
Run 1117:1702991975956865
Run 1118:1702991976157538
Run 1119:1702991976356870
Run 1120:1702991976557231
Run 1121:1702991976757252
Run 1122:1702991976956852
Run 1123:1702991977156838
Run 1124:1702991977357253
Run 1125:1702991977557065
Run 1126:1702991977757232
Run 1127:1702991977956821
Run 1128:1702991978156920
Run 1129:1702991978356864
Run 1130:1702991978557106
Run 1131:1702991978757271
Run 1132:1702991978957257
Run 1133:1702991979156778
Run 1134:1702991979357269
Run 1135:1702991979557217
Run 1136:1702991979756818
Run 1137:1702991979956991
Run 1138:1702991980157258
Run 1139:1702991980357232
Run 1140:1702991980557210
Run 1141:1702991980757290
Run 1142:1702991980957245
Run 1143:1702991981157298
Run 1144:1702991981357243
Run 1145:1702991981556820
Run 1146:1702991981756879
Run 1147:1702991981956780
Run 1148:1702991982156735
Run 1149:1702991982356850
Run 1150:1702991982556811
Run 1151:1702991982756768
Run 1152:1702991982956777
